"IDitin","IDesp","Any","Date","Nindiv","longitud","LAT","LNG"
"1","piepra","2019","30/5/2019",60,4296,42.2191481799,3.09380865436
"1","piepra","2013","10/7/2013",83,4296,42.2191481799,3.09380865436
"1","piepra","1997","10/9/1997",14,4296,42.2191481799,3.09380865436
"1","piepra","2004","21/6/2004",25,4296,42.2191481799,3.09380865436
"1","piepra","2011","23/6/2011",54,4296,42.2191481799,3.09380865436
"1","piepra","2022","23/8/2022",3,4296,42.2191481799,3.09380865436
"1","piepra","2007","23/3/2007",41,4296,42.2191481799,3.09380865436
"1","piepra","2001","27/8/2001",11,4296,42.2191481799,3.09380865436
"1","piepra","2010","25/5/2010",4,4296,42.2191481799,3.09380865436
"1","piepra","2012","2/7/2012",132,4296,42.2191481799,3.09380865436
"1","piepra","1998","19/9/1998",19,4296,42.2191481799,3.09380865436
"1","piepra","2000","5/6/2000",37,4296,42.2191481799,3.09380865436
"1","piepra","2003","27/8/2003",1,4296,42.2191481799,3.09380865436
"1","piepra","2001","5/6/2001",63,4296,42.2191481799,3.09380865436
"1","piepra","2008","16/9/2008",7,4296,42.2191481799,3.09380865436
"1","piepra","2001","19/9/2001",16,4296,42.2191481799,3.09380865436
"1","piepra","2010","13/4/2010",13,4296,42.2191481799,3.09380865436
"1","piepra","2009","12/3/2009",4,4296,42.2191481799,3.09380865436
"1","piepra","1993","29/6/1993",31,4296,42.2191481799,3.09380865436
"1","piepra","2022","1/7/2022",43,4296,42.2191481799,3.09380865436
"1","piepra","2002","5/6/2002",30,4296,42.2191481799,3.09380865436
"1","piepra","2021","4/5/2021",1,4296,42.2191481799,3.09380865436
"1","piepra","1999","6/5/1999",2,4296,42.2191481799,3.09380865436
"1","piepra","2000","20/4/2000",17,4296,42.2191481799,3.09380865436
"1","piepra","2006","28/7/2006",6,4296,42.2191481799,3.09380865436
"1","piepra","1998","6/4/1998",7,4296,42.2191481799,3.09380865436
"1","piepra","2009","12/8/2009",4,4296,42.2191481799,3.09380865436
"1","piepra","1993","29/4/1993",3,4296,42.2191481799,3.09380865436
"1","piepra","1999","8/9/1999",4,4296,42.2191481799,3.09380865436
"1","piepra","2014","2/7/2014",21,4296,42.2191481799,3.09380865436
"1","piepra","2000","25/7/2000",27,4296,42.2191481799,3.09380865436
"1","piepra","1988","16/7/1988",90,4296,42.2191481799,3.09380865436
"1","piepra","1988","21/5/1988",12,4296,42.2191481799,3.09380865436
"1","piepra","2012","29/8/2012",2,4296,42.2191481799,3.09380865436
"1","piepra","2008","28/7/2008",49,4296,42.2191481799,3.09380865436
"1","piepra","1996","27/6/1996",53,4296,42.2191481799,3.09380865436
"1","piepra","2016","25/4/2016",19,4296,42.2191481799,3.09380865436
"1","piepra","1996","16/7/1996",42,4296,42.2191481799,3.09380865436
"1","piepra","2003","25/7/2003",9,4296,42.2191481799,3.09380865436
"1","piepra","2011","16/9/2011",23,4296,42.2191481799,3.09380865436
"1","piepra","2010","18/5/2010",4,4296,42.2191481799,3.09380865436
"1","piepra","2002","29/4/2002",9,4296,42.2191481799,3.09380865436
"1","piepra","1998","3/6/1998",30,4296,42.2191481799,3.09380865436
"1","piepra","1994","30/8/1994",5,4296,42.2191481799,3.09380865436
"1","piepra","1995","23/6/1995",31,4296,42.2191481799,3.09380865436
"1","piepra","2002","21/5/2002",23,4296,42.2191481799,3.09380865436
"1","piepra","2006","5/6/2006",53,4296,42.2191481799,3.09380865436
"1","piepra","2017","26/5/2017",39,4296,42.2191481799,3.09380865436
"1","piepra","2020","3/6/2020",79,4296,42.2191481799,3.09380865436
"1","piepra","2020","15/7/2020",38,4296,42.2191481799,3.09380865436
"1","piepra","1998","23/6/1998",20,4296,42.2191481799,3.09380865436
"1","piepra","2008","24/4/2008",3,4296,42.2191481799,3.09380865436
"1","piepra","2009","17/5/2009",8,4296,42.2191481799,3.09380865436
"1","piepra","2020","24/7/2020",35,4296,42.2191481799,3.09380865436
"1","piepra","2005","21/5/2005",5,4296,42.2191481799,3.09380865436
"1","piepra","1998","21/4/1998",5,4296,42.2191481799,3.09380865436
"1","piepra","2019","7/5/2019",6,4296,42.2191481799,3.09380865436
"1","piepra","2011","9/6/2011",76,4296,42.2191481799,3.09380865436
"1","piepra","2009","8/9/2009",2,4296,42.2191481799,3.09380865436
"1","piepra","2014","22/6/2014",29,4296,42.2191481799,3.09380865436
"1","piepra","2018","14/6/2018",65,4296,42.2191481799,3.09380865436
"1","piepra","1998","22/10/1998",13,4296,42.2191481799,3.09380865436
"1","piepra","2003","12/5/2003",15,4296,42.2191481799,3.09380865436
"1","piepra","2016","28/3/2016",4,4296,42.2191481799,3.09380865436
"1","piepra","2010","10/4/2010",17,4296,42.2191481799,3.09380865436
"1","piepra","2012","27/3/2012",2,4296,42.2191481799,3.09380865436
"1","piepra","2014","17/7/2014",19,4296,42.2191481799,3.09380865436
"1","piepra","1996","14/6/1996",49,4296,42.2191481799,3.09380865436
"1","piepra","2005","17/6/2005",46,4296,42.2191481799,3.09380865436
"1","piepra","2017","13/9/2017",14,4296,42.2191481799,3.09380865436
"1","piepra","1996","22/3/1996",4,4296,42.2191481799,3.09380865436
"1","piepra","1998","26/8/1998",3,4296,42.2191481799,3.09380865436
"1","piepra","2007","16/7/2007",39,4296,42.2191481799,3.09380865436
"1","piepra","2014","11/3/2014",8,4296,42.2191481799,3.09380865436
"1","piepra","2005","25/8/2005",3,4296,42.2191481799,3.09380865436
"1","piepra","2021","23/3/2021",4,4296,42.2191481799,3.09380865436
"1","piepra","2008","27/6/2008",30,4296,42.2191481799,3.09380865436
"1","piepra","2017","12/8/2017",9,4296,42.2191481799,3.09380865436
"1","piepra","2016","19/5/2016",7,4296,42.2191481799,3.09380865436
"1","piepra","2020","2/7/2020",96,4296,42.2191481799,3.09380865436
"1","piepra","2013","24/4/2013",9,4296,42.2191481799,3.09380865436
"1","piepra","2015","15/4/2015",1,4296,42.2191481799,3.09380865436
"1","piepra","2013","17/4/2013",4,4296,42.2191481799,3.09380865436
"1","piepra","1999","21/10/1999",11,4296,42.2191481799,3.09380865436
"1","piepra","2012","29/4/2012",1,4296,42.2191481799,3.09380865436
"1","piepra","1988","27/5/1988",26,4296,42.2191481799,3.09380865436
"1","piepra","1988","16/8/1988",3,4296,42.2191481799,3.09380865436
"1","piepra","1997","16/6/1997",21,4296,42.2191481799,3.09380865436
"1","piepra","1994","16/8/1994",6,4296,42.2191481799,3.09380865436
"1","piepra","2014","2/3/2014",2,4296,42.2191481799,3.09380865436
"1","piepra","1988","29/7/1988",16,4296,42.2191481799,3.09380865436
"1","piepra","2018","23/9/2018",6,4296,42.2191481799,3.09380865436
"1","piepra","1999","16/9/1999",9,4296,42.2191481799,3.09380865436
"1","piepra","2000","3/3/2000",6,4296,42.2191481799,3.09380865436
"1","piepra","2001","23/4/2001",1,4296,42.2191481799,3.09380865436
"1","piepra","1997","27/5/1997",16,4296,42.2191481799,3.09380865436
"1","piepra","2006","26/9/2006",9,4296,42.2191481799,3.09380865436
"1","piepra","2008","26/8/2008",6,4296,42.2191481799,3.09380865436
"1","piepra","1994","7/6/1994",38,4296,42.2191481799,3.09380865436
"1","piepra","2003","22/6/2003",40,4296,42.2191481799,3.09380865436
"1","piepra","2021","23/4/2021",1,4296,42.2191481799,3.09380865436
"1","piepra","2017","2/3/2017",3,4296,42.2191481799,3.09380865436
"1","piepra","2011","16/5/2011",48,4296,42.2191481799,3.09380865436
"1","piepra","1999","2/9/1999",8,4296,42.2191481799,3.09380865436
"1","piepra","2022","16/5/2022",30,4296,42.2191481799,3.09380865436
"1","piepra","1996","7/6/1996",32,4296,42.2191481799,3.09380865436
"1","piepra","2022","14/6/2022",102,4296,42.2191481799,3.09380865436
"1","piepra","2012","20/4/2012",3,4296,42.2191481799,3.09380865436
"1","piepra","1993","5/4/1993",2,4296,42.2191481799,3.09380865436
"1","piepra","2018","17/5/2018",8,4296,42.2191481799,3.09380865436
"1","piepra","2005","22/6/2005",21,4296,42.2191481799,3.09380865436
"1","piepra","2021","15/6/2021",95,4296,42.2191481799,3.09380865436
"1","piepra","2017","4/5/2017",8,4296,42.2191481799,3.09380865436
"1","piepra","2018","30/7/2018",11,4296,42.2191481799,3.09380865436
"1","piepra","2014","26/8/2014",6,4296,42.2191481799,3.09380865436
"1","piepra","2007","25/5/2007",63,4296,42.2191481799,3.09380865436
"1","piepra","2014","18/9/2014",25,4296,42.2191481799,3.09380865436
"1","piepra","2022","19/7/2022",12,4296,42.2191481799,3.09380865436
"1","piepra","2011","24/5/2011",127,4296,42.2191481799,3.09380865436
"1","piepra","2007","23/4/2007",35,4296,42.2191481799,3.09380865436
"1","piepra","2004","27/4/2004",2,4296,42.2191481799,3.09380865436
"1","piepra","1996","10/9/1996",11,4296,42.2191481799,3.09380865436
"1","piepra","2000","23/5/2000",8,4296,42.2191481799,3.09380865436
"1","piepra","2010","31/3/2010",9,4296,42.2191481799,3.09380865436
"1","piepra","1995","27/9/1995",40,4296,42.2191481799,3.09380865436
"1","piepra","1998","2/4/1998",15,4296,42.2191481799,3.09380865436
"1","piepra","2022","2/8/2022",4,4296,42.2191481799,3.09380865436
"1","piepra","2018","24/4/2018",16,4296,42.2191481799,3.09380865436
"1","piepra","1994","2/8/1994",30,4296,42.2191481799,3.09380865436
"1","piepra","2001","2/4/2001",13,4296,42.2191481799,3.09380865436
"1","piepra","2004","5/4/2004",9,4296,42.2191481799,3.09380865436
"1","piepra","2006","21/6/2006",40,4296,42.2191481799,3.09380865436
"1","piepra","2003","5/5/2003",5,4296,42.2191481799,3.09380865436
"1","piepra","2011","5/4/2011",37,4296,42.2191481799,3.09380865436
"1","piepra","2016","1/9/2016",3,4296,42.2191481799,3.09380865436
"1","piepra","2011","16/8/2011",22,4296,42.2191481799,3.09380865436
"1","piepra","2005","12/9/2005",2,4296,42.2191481799,3.09380865436
"1","piepra","2019","24/4/2019",1,4296,42.2191481799,3.09380865436
"1","piepra","2009","23/4/2009",8,4296,42.2191481799,3.09380865436
"1","piepra","2002","4/3/2002",4,4296,42.2191481799,3.09380865436
"1","piepra","1993","30/5/1993",12,4296,42.2191481799,3.09380865436
"1","piepra","2015","10/7/2015",6,4296,42.2191481799,3.09380865436
"1","piepra","2016","17/6/2016",29,4296,42.2191481799,3.09380865436
"1","piepra","2016","5/7/2016",66,4296,42.2191481799,3.09380865436
"1","piepra","2021","17/9/2021",4,4296,42.2191481799,3.09380865436
"1","piepra","2006","3/3/2006",1,4296,42.2191481799,3.09380865436
"1","piepra","2020","24/4/2020",2,4296,42.2191481799,3.09380865436
"1","piepra","2000","8/5/2000",6,4296,42.2191481799,3.09380865436
"1","piepra","2015","14/6/2015",35,4296,42.2191481799,3.09380865436
"1","piepra","2000","9/3/2000",11,4296,42.2191481799,3.09380865436
"1","piepra","2003","19/8/2003",4,4296,42.2191481799,3.09380865436
"1","piepra","1995","28/8/1995",17,4296,42.2191481799,3.09380865436
"1","piepra","1998","17/6/1998",26,4296,42.2191481799,3.09380865436
"1","piepra","2011","10/8/2011",26,4296,42.2191481799,3.09380865436
"1","piepra","2001","22/5/2001",16,4296,42.2191481799,3.09380865436
"1","piepra","2008","3/3/2008",3,4296,42.2191481799,3.09380865436
"1","piepra","2019","16/5/2019",30,4296,42.2191481799,3.09380865436
"1","piepra","2017","20/9/2017",6,4296,42.2191481799,3.09380865436
"1","piepra","1997","22/4/1997",1,4296,42.2191481799,3.09380865436
"1","piepra","1997","20/5/1997",20,4296,42.2191481799,3.09380865436
"1","piepra","2001","24/7/2001",19,4296,42.2191481799,3.09380865436
"1","piepra","1997","3/9/1997",13,4296,42.2191481799,3.09380865436
"1","piepra","2019","18/8/2019",5,4296,42.2191481799,3.09380865436
"1","piepra","2001","15/5/2001",9,4296,42.2191481799,3.09380865436
"1","piepra","2019","24/7/2019",24,4296,42.2191481799,3.09380865436
"1","piepra","2005","31/8/2005",1,4296,42.2191481799,3.09380865436
"1","piepra","2012","12/9/2012",2,4296,42.2191481799,3.09380865436
"1","piepra","2008","9/6/2008",28,4296,42.2191481799,3.09380865436
"1","piepra","2004","17/8/2004",15,4296,42.2191481799,3.09380865436
"1","piepra","2001","25/9/2001",33,4296,42.2191481799,3.09380865436
"1","piepra","2004","14/5/2004",1,4296,42.2191481799,3.09380865436
"1","piepra","2021","21/5/2021",12,4296,42.2191481799,3.09380865436
"1","piepra","2004","17/6/2004",46,4296,42.2191481799,3.09380865436
"1","piepra","1997","25/6/1997",29,4296,42.2191481799,3.09380865436
"1","piepra","2017","3/9/2017",7,4296,42.2191481799,3.09380865436
"1","piepra","2012","21/6/2012",43,4296,42.2191481799,3.09380865436
"1","piepra","2004","10/6/2004",27,4296,42.2191481799,3.09380865436
"1","piepra","2016","1/7/2016",34,4296,42.2191481799,3.09380865436
"1","piepra","2005","28/4/2005",3,4296,42.2191481799,3.09380865436
"1","piepra","2007","28/8/2007",1,4296,42.2191481799,3.09380865436
"1","piepra","2011","18/7/2011",24,4296,42.2191481799,3.09380865436
"1","piepra","2010","23/8/2010",3,4296,42.2191481799,3.09380865436
"1","piepra","2016","13/5/2016",12,4296,42.2191481799,3.09380865436
"1","piepra","2022","5/4/2022",5,4296,42.2191481799,3.09380865436
"1","piepra","2009","14/4/2009",7,4296,42.2191481799,3.09380865436
"1","piepra","1996","24/5/1996",14,4296,42.2191481799,3.09380865436
"1","piepra","2007","15/5/2007",45,4296,42.2191481799,3.09380865436
"1","piepra","1996","26/9/1996",7,4296,42.2191481799,3.09380865436
"1","piepra","2020","27/6/2020",108,4296,42.2191481799,3.09380865436
"1","piepra","2001","19/3/2001",13,4296,42.2191481799,3.09380865436
"1","piepra","2004","25/8/2004",15,4296,42.2191481799,3.09380865436
"1","piepra","2008","5/6/2008",9,4296,42.2191481799,3.09380865436
"1","piepra","2014","6/7/2014",40,4296,42.2191481799,3.09380865436
"1","piepra","1999","24/5/1999",8,4296,42.2191481799,3.09380865436
"1","piepra","2011","7/7/2011",32,4296,42.2191481799,3.09380865436
"1","piepra","2021","13/3/2021",5,4296,42.2191481799,3.09380865436
"1","piepra","2017","9/3/2017",3,4296,42.2191481799,3.09380865436
"1","piepra","2013","23/9/2013",5,4296,42.2191481799,3.09380865436
"1","piepra","2022","16/8/2022",3,4296,42.2191481799,3.09380865436
"1","piepra","2009","30/8/2009",5,4296,42.2191481799,3.09380865436
"1","piepra","2016","12/9/2016",2,4296,42.2191481799,3.09380865436
"1","piepra","1988","16/6/1988",36,4296,42.2191481799,3.09380865436
"1","piepra","1997","1/7/1997",26,4296,42.2191481799,3.09380865436
"1","piepra","2010","18/6/2010",21,4296,42.2191481799,3.09380865436
"1","piepra","2007","22/7/2007",39,4296,42.2191481799,3.09380865436
"1","piepra","2005","14/4/2005",6,4296,42.2191481799,3.09380865436
"1","piepra","2012","14/6/2012",47,4296,42.2191481799,3.09380865436
"1","piepra","1995","16/6/1995",17,4296,42.2191481799,3.09380865436
"1","piepra","1994","27/5/1994",5,4296,42.2191481799,3.09380865436
"1","piepra","1994","21/6/1994",12,4296,42.2191481799,3.09380865436
"1","piepra","2007","12/3/2007",32,4296,42.2191481799,3.09380865436
"1","piepra","2000","15/8/2000",8,4296,42.2191481799,3.09380865436
"1","piepra","1995","27/5/1995",9,4296,42.2191481799,3.09380865436
"1","piepra","2022","27/5/2022",109,4296,42.2191481799,3.09380865436
"1","piepra","2021","12/5/2021",12,4296,42.2191481799,3.09380865436
"1","piepra","2014","6/6/2014",17,4296,42.2191481799,3.09380865436
"1","piepra","2018","27/6/2018",50,4296,42.2191481799,3.09380865436
"1","piepra","2020","25/8/2020",1,4296,42.2191481799,3.09380865436
"1","piepra","2008","14/4/2008",5,4296,42.2191481799,3.09380865436
"1","piepra","1999","16/8/1999",9,4296,42.2191481799,3.09380865436
"1","piepra","2017","22/4/2017",4,4296,42.2191481799,3.09380865436
"1","piepra","1996","3/7/1996",28,4296,42.2191481799,3.09380865436
"1","piepra","1998","19/8/1998",12,4296,42.2191481799,3.09380865436
"1","piepra","2010","5/7/2010",60,4296,42.2191481799,3.09380865436
"1","piepra","1996","12/4/1996",16,4296,42.2191481799,3.09380865436
"1","piepra","1994","29/3/1994",3,4296,42.2191481799,3.09380865436
"1","piepra","2015","26/6/2015",23,4296,42.2191481799,3.09380865436
"1","piepra","2013","5/6/2013",26,4296,42.2191481799,3.09380865436
"1","piepra","2022","27/7/2022",10,4296,42.2191481799,3.09380865436
"1","piepra","2002","21/6/2002",55,4296,42.2191481799,3.09380865436
"1","piepra","2011","22/9/2011",9,4296,42.2191481799,3.09380865436
"1","piepra","2011","14/4/2011",10,4296,42.2191481799,3.09380865436
"1","piepra","2016","30/5/2016",30,4296,42.2191481799,3.09380865436
"1","piepra","2005","16/8/2005",8,4296,42.2191481799,3.09380865436
"1","piepra","2022","13/9/2022",4,4296,42.2191481799,3.09380865436
"1","piepra","2008","20/9/2008",6,4296,42.2191481799,3.09380865436
"1","piepra","2003","18/7/2003",28,4296,42.2191481799,3.09380865436
"1","piepra","2019","17/7/2019",66,4296,42.2191481799,3.09380865436
"1","piepra","1988","6/7/1988",47,4296,42.2191481799,3.09380865436
"1","piepra","2009","4/4/2009",14,4296,42.2191481799,3.09380865436
"1","piepra","2003","16/6/2003",55,4296,42.2191481799,3.09380865436
"1","piepra","1996","9/4/1996",10,4296,42.2191481799,3.09380865436
"1","piepra","2004","29/7/2004",97,4296,42.2191481799,3.09380865436
"1","piepra","2014","1/9/2014",8,4296,42.2191481799,3.09380865436
"1","piepra","1993","14/7/1993",51,4296,42.2191481799,3.09380865436
"1","piepra","2022","7/6/2022",79,4296,42.2191481799,3.09380865436
"1","piepra","1996","4/9/1996",4,4296,42.2191481799,3.09380865436
"1","piepra","1995","18/4/1995",3,4296,42.2191481799,3.09380865436
"1","piepra","2010","16/8/2010",3,4296,42.2191481799,3.09380865436
"1","piepra","2020","30/7/2020",18,4296,42.2191481799,3.09380865436
"1","piepra","1999","16/7/1999",57,4296,42.2191481799,3.09380865436
"1","piepra","1997","14/7/1997",13,4296,42.2191481799,3.09380865436
"1","piepra","2015","11/9/2015",7,4296,42.2191481799,3.09380865436
"1","piepra","2015","26/9/2015",8,4296,42.2191481799,3.09380865436
"1","piepra","2006","31/8/2006",1,4296,42.2191481799,3.09380865436
"1","piepra","2016","13/4/2016",15,4296,42.2191481799,3.09380865436
"1","piepra","1998","9/9/1998",2,4296,42.2191481799,3.09380865436
"1","piepra","2007","27/7/2007",19,4296,42.2191481799,3.09380865436
"1","piepra","2007","21/6/2007",80,4296,42.2191481799,3.09380865436
"1","piepra","2014","24/5/2014",47,4296,42.2191481799,3.09380865436
"1","piepra","2020","6/8/2020",11,4296,42.2191481799,3.09380865436
"1","piepra","1996","11/7/1996",46,4296,42.2191481799,3.09380865436
"1","piepra","1998","9/6/1998",21,4296,42.2191481799,3.09380865436
"1","piepra","2007","22/5/2007",46,4296,42.2191481799,3.09380865436
"1","piepra","1998","15/10/1998",11,4296,42.2191481799,3.09380865436
"1","piepra","2007","22/8/2007",3,4296,42.2191481799,3.09380865436
"1","piepra","2015","12/3/2015",3,4296,42.2191481799,3.09380865436
"1","piepra","2021","25/8/2021",3,4296,42.2191481799,3.09380865436
"1","piepra","2009","16/6/2009",47,4296,42.2191481799,3.09380865436
"1","piepra","2005","21/4/2005",8,4296,42.2191481799,3.09380865436
"1","piepra","1998","10/10/1998",9,4296,42.2191481799,3.09380865436
"1","piepra","1993","4/8/1993",9,4296,42.2191481799,3.09380865436
"1","piepra","2009","27/8/2009",2,4296,42.2191481799,3.09380865436
"1","piepra","1996","6/8/1996",17,4296,42.2191481799,3.09380865436
"1","piepra","1993","27/3/1993",4,4296,42.2191481799,3.09380865436
"1","piepra","2016","6/6/2016",41,4296,42.2191481799,3.09380865436
"1","piepra","2012","20/3/2012",2,4296,42.2191481799,3.09380865436
"1","piepra","2006","19/9/2006",8,4296,42.2191481799,3.09380865436
"1","piepra","2003","18/3/2003",6,4296,42.2191481799,3.09380865436
"1","piepra","1998","27/3/1998",5,4296,42.2191481799,3.09380865436
"1","piepra","1998","6/8/1998",12,4296,42.2191481799,3.09380865436
"1","piepra","2016","4/3/2016",5,4296,42.2191481799,3.09380865436
"1","piepra","1997","22/7/1997",8,4296,42.2191481799,3.09380865436
"1","piepra","1999","8/3/1999",2,4296,42.2191481799,3.09380865436
